订单编号,新单续保,起保日,保期,初始保费,批改保费,已赚保费,报案数量,累计赔付金额,赔付比例,保额,伤残,省份,城市,行业,新单承保人数,最终承保人数,30周岁以下（男）,30-39周岁（男）,40-49周岁（男）,50-59周岁（男）,60-64周岁（男）,65周岁以上（男）,30周岁以下（女）,30-39周岁（女）,40-49周岁（女）,50-59周岁（女）,60-64周岁（女）,65周岁以上（女）,一类参保,二类参保,三类参保,四类参保,五类参保,一类未参保,二类未参保,三类未参保,四类未参保,五类未参保,涉高一类参保,涉高二类参保,涉高三类参保,涉高四类参保,涉高五类参保,涉高一类未参保,涉高二类未参保,涉高三类未参保,涉高四类未参保,涉高五类未参保,涉高率,参保率,批改率
3E04545A6F8A09_2,续保,2023/12/9 0:00,366,101128.8,1978.58,103107.38,2,8110,0.079,1000000,十级伤残:5%,山东省,聊城市,F05199,62,64,2,10,14,25,5,1,0,4,2,0,1,0,0,0,0,0,0,6,6,34,0,0,0,0,0,0,0,0,3,0,2,13,0.281,0,0.141
BAD994F0A337F0,新单,2023/12/9 0:00,366,17300,0,17300,0,0,0,600000,十级伤残:10%,江苏省,苏州市,E0492,10,10,0,2,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
D2173402EB5A51,续保,2023/12/9 0:00,366,8388,0,8388,0,0,0,300000,十级伤残:10%,四川省,成都市,C02039,10,10,0,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.9
9D3344E3D00528,新单,2023/12/9 0:00,366,10495,0,10495,0,0,0,500000,十级伤残:5%,浙江省,湖州市,C0211,10,10,1,2,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.1
390E0425084069,新单,2023/12/9 0:00,366,13050,1633.04,14683.04,0,0,0,500000,十级伤残:10%,浙江省,宁波市,C03399,10,12,0,1,1,4,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
BF2234CA19A1F3,续保,2023/12/9 0:00,366,3900,0,3900,0,0,0,200000,十级伤残:10%,四川省,成都市,C02039,10,10,0,1,1,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8AE304D3D49829,新单,2023/12/9 0:00,366,14183.4,1498.44,15681.84,0,0,0,500000,十级伤残:5%,广东省,江门市,C03399,12,24,1,6,9,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2.792
DFEA743B48D7B3,新单,2023/12/10 0:00,366,19297,0,19297,0,0,0,300000,十级伤残:10%,浙江省,宁波市,C03389,23,23,1,3,8,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.348
4F8844B0CE80C1,新单,2023/12/10 0:00,366,4196.2,0,4196.2,1,295,0.07,100000,十级伤残:5%,浙江省,湖州市,C03389,18,18,2,0,3,0,0,0,1,4,7,1,0,0,0,0,0,0,0,0,2,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.111
68D184AA6A0AB6,新单,2023/12/11 0:00,366,58708,602.3,59310.3,7,7838,0.132,300000,十级伤残:10%,浙江省,嘉兴市,C03489,119,124,59,32,5,2,0,0,15,10,0,1,0,0,0,0,0,0,0,41,3,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266
32F334AADECF1A_1,新单,2023/12/11 0:00,366,18772.08,-5297.49,13474.59,1,500,0.037,300000,十级伤残:5%,安徽省,滁州市,C03399,32,23,3,2,3,4,4,1,0,1,2,2,1,0,0,0,0,0,0,10,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.087
CB212401EBC8DB,新单,2023/12/11 0:00,366,12705,2102.63,14807.63,0,0,0,600000,十级伤残:10%,江苏省,南通市,O0809,21,26,0,0,0,0,0,0,0,1,4,21,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.346
B8F1549038263E,新单,2023/12/12 0:00,366,3200,0,3200,0,0,0,100000,十级伤残:10%,上海,上海市,E0471,10,10,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
7D41D48717C20E_1,新单,2023/12/12 0:00,31,9469.7,0,9469.7,0,0,0,800000,十级伤残:10%,江苏省,常州市,E04999,10,10,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0
0992C47AF056FF,新单,2023/12/12 0:00,366,15377.3,0,15377.3,0,0,0,500000,十级伤残:10%,江苏省,常州市,E0509,10,10,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1.1
7193146C75987A_1,新单,2023/12/12 0:00,366,12852,0,12852,0,0,0,500000,十级伤残:10%,江苏省,苏州市,E04999,12,12,0,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,4.5
86EA142C4C5D3D,续保,2023/12/13 0:00,366,14025,728.07,14753.07,0,0,0,500000,十级伤残:10%,福建省,厦门市,C0211,11,12,1,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1.167
4A18D48837B341,新单,2023/12/13 0:00,366,25728,3563.67,29291.67,0,0,0,500000,十级伤残:10%,四川省,内江市,C04349,38,49,1,5,4,4,0,0,2,13,19,1,0,0,2,0,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.122
739C44C125C0D2,新单,2023/12/14 0:00,366,4257.3,841.05,5098.35,1,3578,0.702,100000,十级伤残:10%,江苏省,南通市,M0732,23,30,0,1,2,1,3,0,0,5,10,7,0,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
2246C4705137A9_1,新单,2023/12/14 0:00,366,4270,212.33,4482.33,1,3700,0.825,200000,十级伤残:10%,江苏省,常州市,C0313,10,11,1,2,1,3,1,0,0,1,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.455
6E4DF4150E628E,新单,2023/12/14 0:00,366,21100,0,21100,1,0,0,800000,十级伤残:10%,上海,上海市,E0509,10,10,0,2,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0
FEEEB4E13140DF_2,新单,2023/12/14 0:00,366,16480,0,16480,0,0,0,600000,十级伤残:10%,江苏省,常州市,C0313,10,10,1,1,2,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.1
A2E46442EBC61F,新单,2023/12/14 0:00,275,7324.02,0,7324.02,0,0,0,200000,十级伤残:10%,江苏省,常州市,C03489,20,20,1,0,2,4,2,0,0,2,3,5,1,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0.3
015764696F0FD1,新单,2023/12/14 0:00,366,11354.6,1265.76,12620.36,1,0,0,600000,十级伤残:10%,浙江省,湖州市,C03499,10,12,2,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75
0164B431FFF799,新单,2023/12/14 0:00,366,2104.2,2357.81,4462.01,1,5529,1.239,100000,十级伤残:10%,浙江省,金华市,C03389,10,14,1,3,0,2,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.571
10E14457D455C7_1,新单,2023/12/15 0:00,366,13600.8,0,13600.8,1,6693,0.492,400000,十级伤残:10%,浙江省,金华市,C0419,10,10,3,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.3
433F340ED0F16E,新单,2023/12/15 0:00,366,26840.8,1220.51,28061.31,0,0,0,700000,十级伤残:10%,江苏省,无锡市,C03599,14,15,1,3,5,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.2
ED6794AB8FA487,新单,2023/12/15 0:00,366,2629,0,2629,1,82,0.031,200000,十级伤残:5%,江苏省,南通市,H0621,11,11,2,2,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182
48CE34B26011DC,新单,2023/12/15 0:00,366,18266.4,12511.98,30778.38,0,0,0,600000,十级伤残:10%,江苏省,南通市,C03489,10,20,1,0,3,6,3,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.15
81C3C400CE1635,续保,2023/12/15 0:00,366,29025,11264.6,40289.6,0,0,0,1000000,十级伤残:5%,福建省,厦门市,F05179,15,23,4,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,8,1,0.652,0.174
5896B4F42CBB4B_2,新单,2023/12/15 0:00,366,22930,0,22930,0,0,0,800000,十级伤残:10%,江苏省,苏州市,E04999,10,10,1,5,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1.6
9E1E74ED6F79CC,续保,2023/12/16 0:00,366,14000,25724.03,39724.03,1,4173,0.105,500000,十级伤残:10%,四川省,绵阳市,E0492,10,41,2,17,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0.927
4C5A0441985E4A,续保,2023/12/16 0:00,183,51941.3,0,51941.3,0,0,0,1000000,十级伤残:5%,湖南省,常德市,D0442,32,32,1,4,11,12,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,7,2,0,0,0,0,0,0,0,0,1,19,0.625,0,0.469
68B88426DB21DA_1,续保,2023/12/16 0:00,366,10932.75,0,10932.75,0,0,0,500000,十级伤残:10%,重庆,重庆市,C03389,20,20,0,6,2,7,1,0,0,2,2,0,0,0,7,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.45
FAC9247333F653_1,续保,2023/12/16 0:00,366,19800,283.48,20083.48,2,46474,2.314,300000,十级伤残:10%,江苏省,常州市,C03099,25,26,1,4,4,5,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0.346
FE9B74E96F40FA,新单,2023/12/16 0:00,366,174375,17748.83,191922.67,5,63000,0.328,500000,十级伤残:10%,安徽省,芜湖市,F05191,225,278,20,26,55,79,7,2,2,15,28,41,3,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032
42D0842AACC34F,新单,2023/12/16 0:00,366,6818.4,0,6818.4,1,1200,0.176,200000,十级伤残:10%,安徽省,安庆市,L07224,11,11,3,3,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0.636,0,0
E377D4128C6F70,新单,2023/12/16 0:00,366,1291.98,0,1291.98,0,0,0,200000,十级伤残:5%,江苏省,南通市,L07297,6,6,1,1,1,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.167
4B338432179101_2,新单,2023/12/16 0:00,366,16695.6,976.43,17672.03,2,2537,0.144,300000,十级伤残:5%,江苏省,无锡市,C0367,38,41,6,14,9,6,0,0,1,2,3,0,0,0,0,0,0,0,0,15,0,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,1.195
7C889456B8B416,新单,2023/12/16 0:00,366,13614.6,0,13614.6,1,0,0,500000,十级伤残:5%,江苏省,常州市,E05011,10,10,0,1,0,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0.4
56F174A6E5B402_1,新单,2023/12/16 0:00,366,13850,0,13850,0,0,0,500000,十级伤残:10%,上海,上海市,C03311,10,10,1,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1.7
A338E4F7312E0D_1,新单,2023/12/17 0:00,366,14322,0,14322,2,15931,1.112,500000,十级伤残:10%,江苏省,苏州市,C02419,11,11,0,0,0,3,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.909
B5ABD47913EF8D,新单,2023/12/17 0:00,366,13200,0,13200,3,227600,17.242,200000,十级伤残:10%,江苏省,苏州市,G0581,20,20,2,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0.2
83CB3448C3364D,新单,2023/12/17 0:00,366,28080,30.74,28110.74,3,0,0,200000,十级伤残:10%,江苏省,常州市,M0732,72,73,13,14,18,16,1,0,2,2,7,0,0,0,16,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.438
198D64092E94C1,新单,2023/12/17 0:00,366,7794.9,0,7794.9,1,0,0,100000,十级伤残:10%,浙江省,湖州市,C03399,27,27,1,0,2,13,3,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.926
9108743A266129,新单,2023/12/17 0:00,366,23426,0,23426,1,0,0,500000,十级伤残:10%,江苏省,常州市,C03859,17,17,0,2,3,6,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.529
0F0014ECC5025F_1,续保,2023/12/17 0:00,366,97500,47595.59,145095.59,2,11154,0.077,1000000,十级伤残:5%,山东省,潍坊市,C0211,39,63,1,0,4,16,2,2,1,0,8,29,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,1.032
50B2F4B21F3B46,新单,2023/12/18 0:00,366,19214,5461.76,24675.76,0,0,0,500000,十级伤残:5%,上海,上海市,L07269,50,84,0,0,5,4,0,0,0,7,31,37,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81
D3B144B10DA59A,续保,2023/12/18 0:00,366,18804.5,8578.53,26426.96,0,0,0,500000,十级伤残:10%,河南省,漯河市,C03311,17,26,4,11,4,4,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1.269
1058B4455C67EF,新单,2023/12/18 0:00,366,17681.04,2686.72,20367.76,0,0,0,400000,十级伤残:10%,浙江省,金华市,C0419,13,15,2,0,2,1,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1.6
49327493EB24E3_1,续保,2023/12/18 0:00,366,102097.8,4392.6,106490.4,3,7656,0.072,600000,十级伤残:5%,山西省,运城市,N0782,146,155,0,3,4,37,17,9,0,2,9,37,25,12,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671
31314409FC77BF,续保,2023/12/19 0:00,366,18600,0,18600,0,0,0,600000,十级伤残:10%,江苏省,无锡市,E04999,10,10,0,0,1,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0
FDC994DEE910A8,新单,2023/12/19 0:00,366,7761,6386.96,14147.96,2,30697,2.17,300000,十级伤残:10%,浙江省,嘉兴市,C03311,10,21,2,8,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1.238
812AF4A17863B8,新单,2023/12/19 0:00,366,7524,1110.1,8634.1,0,0,0,200000,十级伤残:10%,江苏省,常州市,C03484,12,14,0,3,0,0,0,0,0,0,2,8,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
31EFF4C3A2D2E0,新单,2023/12/19 0:00,366,16016,2948.73,18964.73,0,0,0,500000,十级伤残:5%,浙江省,丽水市,C03429,13,16,0,2,4,2,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
4AF944D2D8DD59,续保,2023/12/20 0:00,366,38736,0,38736,0,0,0,600000,十级伤残:5%,上海,上海市,E0479,24,24,1,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2.125
726AC48D385A78_3,续保,2023/12/20 0:00,366,42837.76,51492.81,94330.57,0,0,0,1000000,十级伤残:3%,安徽省,合肥市,E05012,56,130,23,13,33,38,0,0,1,8,12,2,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.785
F31D54C9528856_5,新单,2023/12/20 0:00,366,26239.5,7404.82,33644.32,1,4157,0.124,500000,十级伤残:5%,江苏省,徐州市,E0479,21,30,16,6,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0.433
7B0194E8F6DEE8_5,新单,2023/12/20 0:00,366,11900,0,11900,0,0,0,500000,十级伤残:5%,上海,上海市,M07499,10,10,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0.1
3DC35409E02AC7,新单,2023/12/20 0:00,366,5692,0,5692,0,0,0,200000,十级伤残:10%,江苏省,常州市,C03484,10,10,1,3,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.1
DEB6E43BF559C7_3,新单,2023/12/20 0:00,366,36985.2,14972.65,51062.81,2,68627,1.344,800000,十级伤残:10%,浙江省,宁波市,C03399,21,41,6,18,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,1.049
075A94A464648E_1,新单,2023/12/20 0:00,366,32209.92,7043.13,39253.05,0,0,0,300000,十级伤残:10%,浙江省,金华市,C03389,32,42,7,15,5,0,0,0,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0.381
ECA984C6BC786A,新单,2023/12/20 0:00,366,44385.2,0,44385.2,0,0,0,500000,十级伤残:5%,江西省,九江市,F05296,52,52,1,3,11,14,5,5,0,8,2,3,0,0,0,0,0,0,0,0,20,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.269
D59C940034E2EC,新单,2023/12/20 0:00,366,23426,2959.32,26385.32,1,50000,1.895,500000,十级伤残:10%,江苏省,常州市,C03329,17,19,0,2,2,3,0,0,0,1,6,4,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.105
4F9024B90D86EC_1,新单,2023/12/21 0:00,366,33552.48,522.71,34075.19,1,2200,0.065,300000,十级伤残:10%,浙江省,宁波市,C03489,52,54,6,8,17,15,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0.926
6512840C46A35B_1,续保,2023/12/21 0:00,366,453250,100.42,453350.42,1,750000,1.654,1000000,十级伤残:10%,重庆,重庆市,M07499,185,185,31,61,67,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,1,0,0.551
F4B46478315721_1,新单,2023/12/21 0:00,366,32151.6,1376.28,33527.88,0,0,0,800000,十级伤残:10%,浙江省,嘉兴市,C03499,18,34,3,20,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0.735
00BA34A727B796_1,新单,2023/12/21 0:00,366,8390,0,8390,0,0,0,300000,十级伤残:10%,江苏省,镇江市,C03489,10,10,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.2
28547420BE282C_2,新单,2023/12/21 0:00,366,16130.4,0,16130.4,0,0,0,200000,十级伤残:5%,浙江省,金华市,C03389,33,33,5,4,2,2,1,0,3,2,4,10,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0.758
43B09491A51F35_1,新单,2023/12/22 0:00,366,12182,0,12182,0,0,0,800000,十级伤残:5%,浙江省,湖州市,L07263,10,10,1,2,0,2,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
D654C4188487A1,新单,2023/12/22 0:00,366,12735,758.53,13493.53,2,1897,0.141,500000,十级伤残:10%,江苏省,常州市,C0419,10,11,0,5,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.636
75FDE444711BFA_1,新单,2023/12/23 0:00,366,18128,4484.73,22612.73,0,0,0,600000,十级伤残:10%,江苏省,常州市,C03489,11,16,1,3,1,2,1,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1.375
782D04B2E8338D_3,续保,2023/12/23 0:00,366,114788,10460.06,125248.06,3,0,0,500000,十级伤残:10%,重庆,重庆市,C03329,146,171,12,29,40,47,0,0,3,12,19,9,0,0,18,0,0,27,101,1,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0.854,0.491
AC69B438449178,新单,2023/12/23 0:00,366,19172,34509.68,53681.68,2,6392,0.119,700000,十级伤残:10%,浙江省,金华市,C0367,10,32,9,5,5,4,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,2.469
ABDD947572EDE4_1,新单,2023/12/23 0:00,366,18602,0,18602,0,0,0,500000,十级伤残:10%,江苏省,常州市,C02929,15,15,0,1,3,8,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0.067
8C8304C34FAC82_2,新单,2023/12/23 0:00,366,14072,1514.73,15586.73,0,0,0,800000,十级伤残:10%,江苏省,常州市,C03484,10,12,3,2,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.833
28949400824707_2,续保,2023/12/23 0:00,366,10270,0,10270,0,0,0,500000,十级伤残:5%,吉林省,松原市,F05129,26,26,2,8,1,0,0,0,0,2,10,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077
0539440A449990,新单,2023/12/24 0:00,366,20446,9787.26,30233.26,0,0,0,800000,十级伤残:10%,安徽省,宣城市,C03399,10,28,0,4,5,4,3,0,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0.357
F7D0449B84E6DB,新单,2023/12/24 0:00,366,11144,3115.6,14259.6,1,597,0.042,500000,十级伤残:10%,江苏省,常州市,C01432,16,24,3,0,1,1,0,0,4,9,1,5,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
1719647FDC6F25_2,新单,2023/12/24 0:00,366,13600,0,13600,0,0,0,600000,十级伤残:5%,江苏省,无锡市,O0809,10,10,1,2,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2.3
4C48F40FB6B371_2,新单,2023/12/25 0:00,366,76311,0,76311,4,82500,1.081,600000,十级伤残:5%,江苏省,南通市,E0509,61,60,0,13,22,18,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0.367
EDF954206925D6,新单,2023/12/25 0:00,366,22833,0,22833,0,0,0,600000,十级伤残:10%,江苏省,常州市,C03599,15,15,3,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1.533
7A6304B5A60A2D_2,续保,2023/12/26 0:00,366,12507,0,12507,0,0,0,500000,十级伤残:10%,重庆,重庆市,C0419,11,11,0,1,4,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.545
DFFFB465FFB196_2,新单,2023/12/26 0:00,366,7761,445.32,8206.32,1,17570,2.141,300000,十级伤残:10%,浙江省,杭州市,C03499,10,16,3,4,5,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.125
225BD4E6BC3452_2,新单,2023/12/26 0:00,366,6709.5,88.94,6798.44,0,0,0,500000,十级伤残:5%,浙江省,绍兴市,C0419,11,12,1,0,3,2,2,0,2,2,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917
3E4454CA53FA1E_1,新单,2023/12/27 0:00,366,22072,1643.34,23715.34,2,9884,0.417,800000,十级伤残:10%,江苏省,南京市,O08219,20,22,0,0,0,1,6,1,0,0,0,8,6,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273
CC5AB475A4FD3C_1,新单,2023/12/27 0:00,366,11480,2054.31,13534.31,0,0,0,500000,十级伤残:10%,江苏省,无锡市,C03423,10,13,0,0,5,4,0,0,0,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.692,0,0.385
0739A4BB27E1EE_2,续保,2023/12/27 0:00,366,34464.98,0,34464.98,0,0,0,300000,十级伤残:10%,重庆,重庆市,C0399,46,46,6,14,8,10,1,0,0,3,1,3,0,0,0,0,0,0,0,9,0,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0
BCBF64E626AF12_1,续保,2023/12/27 0:00,366,6594,735.06,7329.06,0,0,0,300000,十级伤残:10%,重庆,重庆市,C0439,10,12,0,1,0,4,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583
F285440BEAF0B6,新单,2023/12/28 0:00,366,28487.5,0,28487.5,2,49125,1.724,500000,十级伤残:5%,浙江省,湖州市,C0211,25,25,1,6,3,6,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.28
D508D48AF21628,新单,2023/12/28 0:00,366,21000.32,5067.19,26067.51,0,0,0,800000,十级伤残:5%,江苏省,泰州市,L07299,16,20,2,1,0,8,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05
B4F924F1578C3C,新单,2023/12/28 0:00,366,9609.6,0,9609.6,0,0,0,500000,十级伤残:3%,广东省,东莞市,E05012,10,10,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1.5
