订单编号,新单续保,起保日,保期,初始保费,批改保费,已赚保费,报案数量,累计赔付金额,赔付比例,保额,伤残,省份,城市,新单承保人数,最终承保人数,30周岁以下（男）,30-39周岁（男）,40-49周岁（男）,50-59周岁（男）,60-64周岁（男）,65周岁以上（男）,30周岁以下（女）,30-39周岁（女）,40-49周岁（女）,50-59周岁（女）,60-64周岁（女）,65周岁以上（女）,一类参保,二类参保,三类参保,四类参保,五类参保,一类未参保,二类未参保,三类未参保,四类未参保,五类未参保,涉高一类参保,涉高二类参保,涉高三类参保,涉高四类参保,涉高五类参保,涉高一类未参保,涉高二类未参保,涉高三类未参保,涉高四类未参保,涉高五类未参保,涉高率,参保率,批改率,行业1级,行业2级,行业3级,行业4级
E581547E921F97,新单,2024-03-21 00:00:00,365,8400.0,0.0,8400.0,0,0,0.0,300000,十级伤残:10%,江苏省,无锡市,10,10,1,0,0,2,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,C|制造业,C033|金属制品业,C0331|结构性金属制品制造,C03311|金属结构制造
A26E849E6EF298,续保,2024-03-21 00:00:00,365,63475.44,0.0,63475.44,0,0,0.0,1000000,十级伤残:10%,上海,上海市,21,21,0,11,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.0,0.0,0.048,E|建筑业,E048|土木工程建筑业,E0489|其他土木工程建筑,E04899|其他土木工程建筑施工
9BDF54F4EAC1F9_3,新单,2024-03-21 00:00:00,365,30539.0,836.51,31375.51,0,0,0.0,600000,十级伤残:5%,江苏省,无锡市,29,30,1,9,7,10,3,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.867,0.4,C|制造业,C034|通用设备制造业,C0342|金属加工机械制造,C03421|金属切削机床制造
CCE024BFC7BD59_2,续保,2024-03-21 00:00:00,365,28896.0,0.0,28896.0,1,0,0.0,300000,十级伤残:10%,江苏省,常州市,28,28,1,9,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.0,0.0,0.0,E|建筑业,E047|房屋建筑业,E0471|住宅房屋建筑,
14CD14C2152382,续保,2024-03-21 00:00:00,365,7057.0,0.0,7057.0,1,7487,1.061,300000,十级伤残:5%,浙江省,湖州市,10,10,0,2,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.9,C|制造业,C020|木材加工和木、竹、藤、棕、草制品业,C0201|木材加工,C02019|其他木材加工
B9E0F4E10041A6_1,新单,2024-03-21 00:00:00,365,9100.0,222.94,9322.94,1,9000,0.965,300000,十级伤残:10%,江苏省,苏州市,14,17,1,2,5,7,0,0,0,0,2,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.941,0.0,C|制造业,C034|通用设备制造业,C0342|金属加工机械制造,C03424|金属切割及焊接设备制造
66C72474F30B38,新单,2024-03-21 00:00:00,365,6009.0,0.0,6009.0,1,0,0.0,300000,十级伤残:5%,江苏省,镇江市,10,10,0,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,C|制造业,C037|铁路、船舶、航空航天和其他运输设备 制造业,C0379|潜水救捞及其他未列明运输设备制造,C03799|其他未列明运输设备制造
6672647F2DB917,续保,2024-03-21 00:00:00,365,28390.0,0.0,28390.0,1,8740,0.308,1000000,十级伤残:10%,安徽省,宣城市,19,19,0,1,0,8,3,1,0,0,3,2,1,0,0,0,0,0,0,2,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.105,C|制造业,C026|化学原料和化学制品制造业,C0261|基础化学原料制造,C02619|其他基础化学原料制造
DD5D44AF1D812F,新单,2024-03-21 00:00:00,365,7450.0,0.0,7450.0,0,0,0.0,500000,十级伤残:5%,江苏省,无锡市,10,10,2,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.5,E|建筑业,E050|建筑装饰、装修和其他建筑业,E0509|其他未列明建筑业,
54F9D425B1771E,新单,2024-03-21 00:00:00,365,8860.0,0.0,8860.0,0,0,0.0,500000,十级伤残:10%,江苏省,镇江市,10,10,0,0,0,1,0,0,0,1,2,4,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,C|制造业,C034|通用设备制造业,C0349|其他通用设备制造业,C03499|其他未列明通用设备制造业
252F443E0D78AD_1,续保,2024-03-21 00:00:00,365,10104.0,2083.08,12187.08,0,0,0.0,500000,十级伤残:10%,江苏省,常州市,12,15,0,1,2,2,0,0,2,1,5,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.133,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03489|其他通用零部件制造
0C8644538C53FA,新单,2024-03-21 00:00:00,365,14396.28,3895.48,18291.76,4,36885,2.016,300000,十级伤残:5%,浙江省,湖州市,17,23,4,3,3,7,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.391,C|制造业,C021|家具制造业,C0211|木质家具制造,
97A20432968103_3,续保,2024-03-21 00:00:00,365,40612.0,0.0,40612.0,0,0,0.0,1000000,十级伤残:10%,安徽省,淮南市,13,13,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.0,0.0,0.0,L|租赁和商务服务业,L071|租赁业,L0711|机械设备经营租赁,L07113|建筑工程机械与设备经营租赁
33F4848D2AED0A_1,新单,2024-03-21 00:00:00,365,16542.75,0.0,16542.75,1,17000,1.028,500000,十级伤残:10%,浙江省,丽水市,11,11,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0.273,0.0,0.455,E|建筑业,E049|建筑安装业,E0492|管道和设备安装,
290BF4CFF07DBD,新单,2024-03-21 00:00:00,365,17012.0,595.32,17607.32,1,15000,0.852,300000,十级伤残:10%,江苏省,无锡市,24,27,0,0,0,7,3,4,0,0,1,12,0,0,0,0,0,0,0,0,8,0,0,19,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.037,C|制造业,C031|黑色金属冶炼和压延加工业,C0313|钢压延加工,
75B21496396198_1,新单,2024-03-21 00:00:00,365,13780.0,0.0,13780.0,1,19000,1.379,500000,十级伤残:10%,浙江省,金华市,10,9,1,1,0,0,0,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.111,C|制造业,C033|金属制品业,C0338|金属制日用品制造,C03389|其他金属制日用品制造
5F4884DB00E92C_1,新单,2024-03-21 00:00:00,365,46220.0,2236.77,48456.77,6,87075,1.797,800000,十级伤残:10%,江苏省,无锡市,27,33,4,3,4,5,1,0,3,4,3,6,0,0,0,0,0,0,0,5,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,C|制造业,C032|有色金属冶炼和压延加工业,C0325|有色金属压延加工,C03259|其他有色金属压延加工
4B66045BB4C023,新单,2024-03-21 00:00:00,365,11334.0,2459.33,13793.330000000002,0,0,0.0,400000,十级伤残:10%,江苏省,无锡市,10,22,1,5,9,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.318,C|制造业,C029|橡胶和塑料制品业,C0292|塑料制品业,C02929|塑料零件及其他塑料制品制造
6102043062F0A5,新单,2024-03-21 00:00:00,365,38481.2,0.0,38481.2,3,4504,0.117,800000,十级伤残:10%,安徽省,宣城市,26,26,0,3,4,14,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.385,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03489|其他通用零部件制造
D3DD24B7590564_1,新单,2024-03-21 00:00:00,365,14619.0,0.0,14619.0,3,27987,1.914,600000,十级伤残:10%,江苏省,常州市,10,10,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03489|其他通用零部件制造
414BF49F38C05A,新单,2024-03-21 00:00:00,365,2778.48,0.0,2778.48,0,0,0.0,100000,十级伤残:10%,浙江省,金华市,10,10,3,1,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,C|制造业,C033|金属制品业,C0338|金属制日用品制造,C03389|其他金属制日用品制造
869494665EEB8C,新单,2024-03-21 00:00:00,365,16392.96,4955.34,21348.3,1,26546,1.243,200000,十级伤残:10%,浙江省,金华市,24,31,14,6,4,2,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.387,C|制造业,C033|金属制品业,C0338|金属制日用品制造,C03389|其他金属制日用品制造
44BB7435D79983_3,新单,2024-03-21 00:00:00,365,17318.0,16070.19,33388.19,1,0,0.0,700000,十级伤残:10%,安徽省,合肥市,10,30,2,19,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.0,0.0,0.367,C|制造业,C033|金属制品业,C0331|结构性金属制品制造,C03311|金属结构制造
253FF45BA0A7D4,续保,2024-03-22 00:00:00,365,21310.8,0.0,21310.8,1,251,0.012,800000,十级伤残:5%,浙江省,绍兴市,14,14,0,5,3,0,0,0,3,1,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.5,0.0,0.214,I|信息传输、软件和信息技术服务业,I065|软件和信息技术服务业,I0659|其他信息技术服务业,I06599|其他未列明信息技术服务业
A2D0148A7E97AF_1,续保,2024-03-22 00:00:00,365,17760.0,567.67,18327.67,0,0,0.0,1000000,十级伤残:5%,安徽省,马鞍山市,12,13,3,3,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.462,C|制造业,C029|橡胶和塑料制品业,C0291|橡胶制品业,C02919|其他橡胶制品制造
C8DC04D00DC756_1,新单,2024-03-22 00:00:00,365,13512.0,118.46,13630.46,2,41500,3.045,800000,十级伤残:5%,上海,上海市,10,11,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C033|金属制品业,C0331|结构性金属制品制造,C03311|金属结构制造
887BF46E8466E8,新单,2024-03-22 00:00:00,365,58557.3,986.48,59543.78,2,46000,0.773,800000,十级伤残:5%,上海,上海市,47,48,1,2,13,30,0,0,0,2,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.083,C|制造业,C033|金属制品业,C0331|结构性金属制品制造,C03311|金属结构制造
BFA6947F0D3280_1,续保,2024-03-22 00:00:00,365,7417.5,0.0,7417.5,0,0,0.0,500000,十级伤残:10%,重庆,重庆市,10,10,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,C|制造业,C036|汽车制造业,C0367|汽车零部件及配件制造,
4C7EB4F1A79240_2,续保,2024-03-22 00:00:00,365,26151.0,0.0,26151.0,0,0,0.0,500000,十级伤残:10%,重庆,重庆市,23,23,0,1,3,7,1,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.261,C|制造业,C033|金属制品业,C0332|金属工具制造,C03329|其他金属工具制造
4F0EC49B1C3E6A_2,续保,2024-03-22 00:00:00,365,40476.8,0.0,40476.8,2,49978,1.235,600000,十级伤残:5%,山西省,太原市,26,26,10,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.0,0.0,3.692,G|交通运输、仓储和邮政业,G059|装卸搬运和仓储业,G0591|装卸搬运,
124D442524795F,新单,2024-03-22 00:00:00,365,9134.4,0.0,9134.4,0,0,0.0,300000,十级伤残:10%,安徽省,马鞍山市,15,15,0,1,0,8,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,C|制造业,C033|金属制品业,C0332|金属工具制造,C03329|其他金属工具制造
94A0241275B8A0,新单,2024-03-22 00:00:00,365,17960.36,0.0,17960.36,1,6500,0.362,800000,十级伤残:10%,安徽省,马鞍山市,10,10,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,C|制造业,C033|金属制品业,C0332|金属工具制造,C03329|其他金属工具制造
A59F74069095F2_2,新单,2024-03-22 00:00:00,365,4860.0,0.0,4860.0,0,0,0.0,200000,十级伤残:5%,江苏省,无锡市,15,15,0,2,2,2,0,0,2,2,4,1,0,0,0,0,0,0,0,11,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.133,C|制造业,C034|通用设备制造业,C0342|金属加工机械制造,C03422|金属成形机床制造
F97474211C15D3,新单,2024-03-22 00:00:00,365,37600.6,14500.91,52101.51,2,16500,0.317,800000,十级伤残:10%,江苏省,无锡市,17,27,0,1,4,12,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.148,C|制造业,C041|其他制造业,C0419|其他未列明制造业,
C41424D120DB27_1,新单,2024-03-22 00:00:00,365,26865.0,0.0,26865.0,0,0,0.0,800000,十级伤残:5%,浙江省,杭州市,15,15,0,3,4,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,C|制造业,C030|非金属矿物制品业,C0303|砖瓦、石材等建筑材料制造,C03032|建筑用石加工
4827F485603BF0_3,新单,2024-03-22 00:00:00,365,30765.0,8633.49,39398.490000000005,8,83168,2.111,500000,十级伤残:5%,江苏省,南通市,21,27,1,0,2,14,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.0,0.0,0.407,E|建筑业,E049|建筑安装业,E0499|其他建筑安装业,E04999|其他建筑安装
C75F845EF57E01_2,新单,2024-03-22 00:00:00,365,28728.74,2052.8,30781.54,2,20000,0.65,800000,十级伤残:5%,浙江省,湖州市,23,26,1,5,5,12,2,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0.769,0.115,C|制造业,C034|通用设备制造业,C0349|其他通用设备制造业,C03499|其他未列明通用设备制造业
D41FC42E6588F3_1,新单,2024-03-22 00:00:00,365,13734.0,3459.95,17193.949999999997,0,0,0.0,500000,十级伤残:10%,浙江省,金华市,10,14,3,0,2,2,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.857,C|制造业,C034|通用设备制造业,C0346|烘炉、风机、包装等设备制造,C03465|风动和电动丁.具制造
8569C4BD7D7A2F_1,新单,2024-03-22 00:00:00,365,13608.0,7254.51,20862.51,1,5188,0.249,400000,十级伤残:10%,浙江省,金华市,12,23,3,3,4,5,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.391,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03489|其他通用零部件制造
5C17F41E0DB826,续保,2024-03-22 00:00:00,365,18300.0,7640.9,25940.9,1,48419,1.867,500000,十级伤残:10%,江苏省,无锡市,10,15,0,0,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.0,0.0,1.133,E|建筑业,E048|土木工程建筑业,E0489|其他土木工程建筑,E04899|其他土木工程建筑施工
F27D64B9C01B78_4,新单,2024-03-22 00:00:00,365,111539.7,1128.1,112667.8,3,54,0.0,500000,十级伤残:10%,浙江省,金华市,142,145,21,18,16,21,0,0,14,20,26,9,0,0,0,0,0,0,0,7,0,96,19,23,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.2,C|制造业,C033|金属制品业,C0336|金属表面处理及热处理加工,
C2C63438F45355_2,新单,2024-03-22 00:00:00,365,9196.0,1055.58,10251.58,0,0,0.0,500000,十级伤残:3%,广东省,肇庆市,11,12,0,3,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,5,0.417,0.0,0.917,C|制造业,C030|非金属矿物制品业,C0303|砖瓦、石材等建筑材料制造,C03032|建筑用石加工
0EC1F4272B3AD1_1,新单,2024-03-22 00:00:00,365,17600.0,0.0,17600.0,0,0,0.0,500000,十级伤残:10%,江苏省,无锡市,22,22,2,4,2,3,3,1,0,2,2,3,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.091,C|制造业,C017|纺织业,C0177|家用纺织制成品制造,C01779|其他家用纺织制成品制造
BF16848E8E2842,新单,2024-03-22 00:00:00,365,20450.0,6067.8,26517.8,1,4310,0.163,800000,十级伤残:10%,江苏省,无锡市,10,17,2,3,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.706,C|制造业,C033|金属制品业,C0336|金属表面处理及热处理加工,
331214064CEE6C,新单,2024-03-22 00:00:00,365,71448.0,16670.36,88118.36,7,127863,1.451,800000,十级伤残:10%,浙江省,湖州市,40,50,7,19,11,5,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.36,C|制造业,C033|金属制品业,C0335|建筑、安全用金属制品制造,C03359|其他建筑、安全用金属制品制造
517F044BE038C0,新单,2024-03-22 00:00:00,365,15470.0,0.0,15470.0,0,0,0.0,800000,十级伤残:10%,江苏省,苏州市,14,14,1,2,1,1,0,0,1,3,4,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.929,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03489|其他通用零部件制造
A2F4E4C0DFE190,新单,2024-03-22 00:00:00,365,12585.0,0.0,12585.0,1,9190,0.73,300000,十级伤残:10%,江苏省,无锡市,15,15,0,0,0,10,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C034|通用设备制造业,C0342|金属加工机械制造,C03429|其他金属加工机械制造
FE3BF4D61B0AAE_2,新单,2024-03-22 00:00:00,365,69348.08,7107.79,76455.86999999998,7,113580,1.486,200000,十级伤残:10%,浙江省,金华市,137,156,27,29,13,9,4,0,15,25,21,12,1,0,0,0,0,0,0,0,5,0,58,93,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.167,C|制造业,C033|金属制品业,C0338|金属制日用品制造,C03389|其他金属制日用品制造
82C804DF85F911_1,续保,2024-03-22 00:00:00,365,31358.25,0.0,31358.25,0,0,0.0,1000000,十级伤残:10%,浙江省,杭州市,11,11,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.0,0.0,0.545,E|建筑业,E049|建筑安装业,E0499|其他建筑安装业,E04999|其他建筑安装
261044D95A35AA,新单,2024-03-22 00:00:00,365,40596.72,2011.51,42608.23,3,13647,0.32,400000,十级伤残:10%,浙江省,金华市,47,50,6,8,9,4,0,1,8,7,5,2,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03489|其他通用零部件制造
7297E4B2E18649_1,新单,2024-03-22 00:00:00,365,5826.72,0.0,5826.72,1,6371,1.093,200000,十级伤残:10%,浙江省,金华市,12,12,4,2,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.333,C|制造业,C033|金属制品业,C0338|金属制日用品制造,C03389|其他金属制日用品制造
B71D04DEDFDB20,续保,2024-03-23 00:00:00,365,13780.0,0.0,13780.0,2,30600,2.221,500000,十级伤残:10%,重庆,重庆市,10,10,1,3,1,3,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,C|制造业,C033|金属制品业,C0338|金属制日用品制造,C03389|其他金属制日用品制造
4508E4F69E4B63,续保,2024-03-23 00:00:00,365,15158.0,151.01,15309.01,4,9500,0.621,500000,十级伤残:10%,重庆,重庆市,11,12,2,1,2,6,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.833,0.083,C|制造业,C033|金属制品业,C0338|金属制日用品制造,C03389|其他金属制日用品制造
1D76A47CD63D30_1,续保,2024-03-23 00:00:00,365,25916.0,2316.94,28232.94,2,16000,0.567,500000,十级伤残:10%,安徽省,滁州市,19,21,1,4,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,1.0,0.0,0.667,E|建筑业,E047|房屋建筑业,E0479|其他房屋建筑业,
AF67C41A61A39F,续保,2024-03-23 00:00:00,365,18432.0,0.0,18432.0,0,0,0.0,600000,十级伤残:10%,江苏省,常州市,15,15,0,3,2,5,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.267,C|制造业,C022|造纸和纸制品业,C0222|造纸,C02223|加工纸制造
AEBD04CB71CE3F,新单,2024-03-23 00:00:00,365,16536.0,622.93,17158.93,0,0,0.0,500000,十级伤残:10%,江苏省,常州市,12,13,1,2,5,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.231,C|制造业,C033|金属制品业,C0339|铸造及其他金属制品制造,C03399|其他未列明金属制品制造
4BCD842AF7164E,新单,2024-03-23 00:00:00,365,9510.0,573.2,10083.2,0,0,0.0,300000,十级伤残:10%,江苏省,苏州市,10,12,4,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.917,C|制造业,C034|通用设备制造业,C0349|其他通用设备制造业,C03499|其他未列明通用设备制造业
B4BBB47FEC8D4D,新单,2024-03-23 00:00:00,365,20016.0,746.41,20762.41,0,0,0.0,500000,十级伤残:10%,浙江省,宁波市,18,19,1,7,3,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.105,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03489|其他通用零部件制造
16105416975966_3,新单,2024-03-23 00:00:00,365,16023.0,1606.73,17629.73,0,0,0.0,500000,十级伤残:10%,浙江省,绍兴市,14,16,0,1,4,2,2,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,C|制造业,C033|金属制品业,C0336|金属表面处理及热处理加工,
57AF74171D4520,续保,2024-03-23 00:00:00,365,7057.0,0.0,7057.0,0,0,0.0,300000,十级伤残:5%,浙江省,湖州市,10,10,0,1,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,C|制造业,C021|家具制造业,C0213|金属家具制造,
2DEF9497B117F1,新单,2024-03-23 00:00:00,365,32765.0,1055.68,33820.68,4,8100,0.239,200000,十级伤残:10%,江苏省,苏州市,100,104,4,12,27,35,0,0,0,6,20,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.058,C|制造业,C021|家具制造业,C0219|其他家具制造,
AFF164C1DCDA2E,新单,2024-03-23 00:00:00,365,21096.6,8558.84,29655.44,0,0,0.0,800000,十级伤残:10%,江苏省,常州市,10,16,0,1,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.0,0.0,0.813,E|建筑业,E047|房屋建筑业,E0479|其他房屋建筑业,
8842F41A927199,新单,2024-03-23 00:00:00,365,20230.0,0.0,20230.0,0,0,0.0,500000,十级伤残:10%,江苏省,无锡市,17,17,0,8,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.412,C|制造业,C033|金属制品业,C0339|铸造及其他金属制品制造,C03399|其他未列明金属制品制造
1A5EC4F1F39D48_1,新单,2024-03-23 00:00:00,365,24354.0,0.0,24354.0,0,0,0.0,500000,十级伤残:5%,江苏省,无锡市,18,18,1,3,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.0,0.0,0.222,C|制造业,C033|金属制品业,C0331|结构性金属制品制造,C03311|金属结构制造
30695490C11B71_1,新单,2024-03-23 00:00:00,365,30408.8,24615.91,55024.71,0,0,0.0,800000,十级伤残:10%,浙江省,金华市,20,39,4,3,7,7,0,0,2,7,8,1,0,0,0,0,0,0,0,0,0,0,31,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.667,C|制造业,C033|金属制品业,C0336|金属表面处理及热处理加工,
EF04B40D1D58CF_1,续保,2024-03-23 00:00:00,365,23124.0,0.0,23124.0,1,152432,6.592,1000000,十级伤残:10%,江苏省,无锡市,10,9,0,1,3,1,1,0,1,0,2,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C033|金属制品业,C0339|铸造及其他金属制品制造,C03399|其他未列明金属制品制造
E39F84FF788375_1,新单,2024-03-23 00:00:00,365,16128.2,0.0,16128.2,1,8712,0.54,600000,十级伤残:5%,江苏省,苏州市,11,11,0,0,2,4,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.909,C|制造业,C020|木材加工和木、竹、藤、棕、草制品业,C0201|木材加工,C02019|其他木材加工
5488A4959C5EC3,新单,2024-03-23 00:00:00,365,3585.0,0.0,3585.0,0,0,0.0,100000,十级伤残:10%,浙江省,绍兴市,12,12,0,1,1,2,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.583,C|制造业,C033|金属制品业,C0336|金属表面处理及热处理加工,
64DB84A110ADAE_1,新单,2024-03-23 00:00:00,365,11147.0,0.0,11147.0,0,0,0.0,500000,十级伤残:10%,江苏省,苏州市,12,12,3,5,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,C|制造业,C043|金属制品、机械和设备修理业,C0431|金属制品修理,
